Year,Recipient,Analysis,Demographic_Group,Demographic,Demo Variable,Smoking_V,Smoking_L,Smoking_U,Smoking_E,Smoking_RSE,Smoking_N,Smokeless_V,Smokeless_L,Smokeless_U,Smokeless_E,Smokeless_RSE,Smokeless_N,Ecig_V,Ecig_L,Ecig_U,Ecig_E,Ecig_RSE,Ecig_N,Any_V,Any_L,Any_U,Any_E,Any_RSE,Any_N
2019,Utah,Prevalence,Sex,Female,_SEX,5.8,5.1,6.6,0.4,6.7,5899,1.2,0.8,1.7,0.2,18.5,5903,,,,,,,,,,,,
2019,Utah,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,7.4,6.8,8.1,0.3,4.6,10073,3.6,3.1,4.1,0.2,6.9,10084,,,,,,,,,,,,
2019,Utah,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,17.3,9.4,29.4,5,29.2,64,,1.1,12.2,2.3,62.7,64,,,,,,,,,,,,
2019,Utah,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,1.6,17.4,3.4,61.8,107,,1.2,14,2.7,62.4,108,,,,,,,,,,,,
2019,Utah,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,8.3,28.8,5.2,32.2,117,,1.1,23.7,4.5,79.2,116,,,,,,,,,,,,
2019,Utah,Prevalence,Race,Hispanic,_IMPRACE,8.4,6.7,10.6,1,11.7,959,2,1.2,3.3,0.5,25.5,963,,,,,,,,,,,,
2019,Utah,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,14.9,9.7,22.1,3.1,21,176,,1.5,7.9,1.5,41.9,178,,,,,,,,,,,,
2019,Utah,Prevalence,Age,Age 18 to 24,_AGE_G,5.3,3.9,7.2,0.8,15.6,1002,3.5,2.3,5.3,0.7,21,1003,,,,,,,,,,,,
2019,Utah,Prevalence,Age,Age 25 to 44,_AGE_G,9.8,8.7,11.1,0.6,6.3,3626,4.1,3.4,5,0.4,9.8,3639,,,,,,,,,,,,
2019,Utah,Prevalence,Age,Age 45 to 64,_AGE_G,8.9,7.8,10.1,0.6,6.7,3631,3.6,3,4.5,0.4,10.6,3632,,,,,,,,,,,,
2019,Utah,Prevalence,Age,Age 65 or older,_AGE_G,4,3.2,4.9,0.5,11.4,3237,1.3,0.9,1.8,0.2,18.9,3239,,,,,,,,,,,,
2019,Utah,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,14.4,11.3,18.3,1.8,12.4,498,4.4,2.6,7.3,1.2,26.7,502,,,,,,,,,,,,
2019,Utah,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,13.4,11.9,15,0.8,6,2660,5.6,4.7,6.7,0.5,9.3,2664,,,,,,,,,,,,
2019,Utah,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,7.3,6.3,8.4,0.5,7.4,3679,3.3,2.6,4.2,0.4,11.9,3684,,,,,,,,,,,,
2019,Utah,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,2.1,1.7,2.7,0.3,11.8,4629,1.4,1.1,1.9,0.2,14.5,4630,,,,,,,,,,,,
2019,Utah,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,10.2,9.4,11.2,0.5,4.4,6837,4.2,3.7,4.9,0.3,7.4,6850,,,,,,,,,,,,
2019,Utah,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,2.1,1.7,2.7,0.3,11.8,4629,1.4,1.1,1.9,0.2,14.5,4630,,,,,,,,,,,,
2019,Utah,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,6.7,6.1,7.4,0.3,5.1,9927,3.2,2.7,3.7,0.2,7.7,9939,,,,,,,,,,,,
2019,Utah,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,14.6,12.5,17.1,1.2,7.9,1396,4.8,3.6,6.3,0.7,14.2,1399,,,,,,,,,,,,
2019,Utah,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,826,14.7,11.9,18.1,1.6,10.7,824,,,,,,,,,,,,
2019,Utah,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1971,5.5,4.3,7,0.7,12,1965,,,,,,,,,,,,
2019,Utah,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,8699,1.8,1.4,2.2,0.2,11.4,8678,,,,,,,,,,,,
2020,Utah,Prevalence,Total Population,Total Population,,8.2,7.4,8.9,0.4,4.7,10537,2.6,2.2,3.1,0.2,8,10553,,,,,,,,,,,,
2020,Utah,Prevalence,Sex,Male,_SEX,9.3,8.2,10.6,0.6,6.4,5159,4.2,3.5,4.9,0.4,8.6,5166,,,,,,,,,,,,
2020,Utah,Prevalence,Sex,Female,_SEX,7,6.1,8,0.5,6.8,5378,1.1,0.7,1.6,0.2,19.7,5387,,,,,,,,,,,,
2020,Utah,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,7.7,7,8.5,0.4,5,9235,2.8,2.4,3.3,0.2,8.5,9248,,,,,,,,,,,,
2020,Utah,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,10.9,38.6,7.1,32.7,70,,1.3,13.2,2.6,59.6,70,,,,,,,,,,,,
2020,Utah,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,2.5,20.1,4,53.6,123,,0.7,7.1,1.4,57.8,123,,,,,,,,,,,,
2020,Utah,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,6.6,23.5,4.2,32.8,101,,0.2,4,0.7,76.3,102,,,,,,,,,,,,
2020,Utah,Prevalence,Race,Hispanic,_IMPRACE,9.3,7.1,12,1.3,13.5,799,,0.9,3,0.5,31.4,800,,,,,,,,,,,,
2020,Utah,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,9.8,5.5,16.9,2.8,28.7,209,,0.9,8.3,1.6,57.1,210,,,,,,,,,,,,
2020,Utah,Prevalence,Age,Age 18 to 24,_AGE_G,4.9,3.5,6.7,0.8,16.2,996,2.3,1.5,3.5,0.5,21.5,995,,,,,,,,,,,,
2020,Utah,Prevalence,Age,Age 25 to 44,_AGE_G,10,8.7,11.5,0.7,7.1,3247,3.6,2.9,4.5,0.4,11.6,3250,,,,,,,,,,,,
2020,Utah,Prevalence,Age,Age 45 to 64,_AGE_G,10.2,8.8,11.7,0.7,7.3,3161,2.3,1.7,3,0.3,14.1,3167,,,,,,,,,,,,
2020,Utah,Prevalence,Age,Age 65 or older,_AGE_G,3.4,2.7,4.4,0.4,12.9,3133,1.1,0.7,1.7,0.2,21.7,3141,,,,,,,,,,,,
2020,Utah,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,23.7,18.8,29.4,2.7,11.4,399,6.5,4.1,10.1,1.5,22.8,403,,,,,,,,,,,,
2020,Utah,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,12.8,11.2,14.5,0.8,6.5,2554,3.4,2.7,4.3,0.4,12,2555,,,,,,,,,,,,
2020,Utah,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,6.4,5.4,7.5,0.5,8.2,3499,2.6,2,3.3,0.3,12.6,3509,,,,,,,,,,,,
2020,Utah,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,2.3,1.8,2.9,0.3,12.9,4065,0.9,0.6,1.3,0.2,18.4,4065,,,,,,,,,,,,
2020,Utah,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,10.6,9.6,11.7,0.5,4.9,6452,3.3,2.8,3.9,0.3,8.6,6467,,,,,,,,,,,,
2020,Utah,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,2.3,1.8,2.9,0.3,12.9,4065,0.9,0.6,1.3,0.2,18.4,4065,,,,,,,,,,,,
2020,Utah,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,6.7,6,7.5,0.4,5.8,9012,2.5,2.1,2.9,0.2,8.6,9027,,,,,,,,,,,,
2020,Utah,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,16.4,14,19.2,1.3,8.1,1348,3.5,2.3,5.2,0.7,20.4,1350,,,,,,,,,,,,
2020,Utah,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,737,9,6.7,11.9,1.3,14.6,735,,,,,,,,,,,,
2020,Utah,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1867,4.8,3.6,6.4,0.7,15,1862,,,,,,,,,,,,
2020,Utah,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,7933,1.4,1.1,1.8,0.2,11.9,7920,,,,,,,,,,,,
2021,Utah,Prevalence,Total Population,Total Population,,7.2,6.5,7.9,0.3,4.7,10108,2.5,2.1,2.9,0.2,7.9,10157,7.2,6.5,7.9,0.4,5.1,10154,13.9,13,14.8,0.5,3.3,10094
2021,Utah,Prevalence,Sex,Male,_SEX,8.1,7.2,9.2,0.5,6.3,5081,4.2,3.6,5,0.4,8.4,5115,8.1,7.1,9.2,0.5,6.5,5115,16.8,15.5,18.2,0.7,4.1,5080
2021,Utah,Prevalence,Sex,Female,_SEX,6.2,5.4,7.2,0.4,7.2,5027,0.8,0.5,1.1,0.2,21.2,5042,6.2,5.3,7.3,0.5,8.1,5039,10.9,9.8,12.2,0.6,5.6,5014
2021,Utah,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,6.5,5.8,7.2,0.4,5.5,8619,2.6,2.2,3.1,0.2,8.5,8655,6.7,6,7.5,0.4,5.9,8651,13,12.1,14,0.5,3.8,8607
2021,Utah,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,14.7,8.1,25.4,4.3,29.4,75,,0.4,10.1,1.7,84.1,76,,5.7,21.9,4,34.4,76,24.3,15.3,36.2,5.4,22.1,75
2021,Utah,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,2.5,14.6,2.8,45.7,123,,0.4,6.7,1.2,72.4,123,,1,12,2.3,64.2,123,,3.3,15.3,2.9,39.8,123
2021,Utah,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,17.4,9.7,29.1,4.9,28.1,125,,2.5,12.4,2.3,41.1,124,21.4,12.1,35.2,5.9,27.6,125,31,20.3,44.2,6.2,19.9,124
2021,Utah,Prevalence,Race,Hispanic,_IMPRACE,9.3,7.3,11.7,1.1,11.9,971,,0.8,2.8,0.5,30.7,984,7.9,6.1,10.1,1,12.7,984,16.4,13.9,19.4,1.4,8.5,972
2021,Utah,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,12.1,7.3,19.2,3,24.6,195,,1.6,9.1,1.7,44.8,195,12.6,7.8,19.7,3,23.9,195,22.5,15.9,30.7,3.8,16.8,193
2021,Utah,Prevalence,Age,Age 18 to 24,_AGE_G,4.1,2.8,6,0.8,19.5,845,2.5,1.6,4.1,0.6,25,849,14.2,11.7,17.1,1.4,9.8,848,16.1,13.4,19.1,1.4,9,844
2021,Utah,Prevalence,Age,Age 25 to 44,_AGE_G,9.4,8.2,10.7,0.6,6.9,3186,2.8,2.2,3.5,0.3,11.6,3197,10.1,8.8,11.5,0.7,6.7,3196,18.1,16.5,19.8,0.8,4.6,3184
2021,Utah,Prevalence,Age,Age 45 to 64,_AGE_G,7.8,6.7,9.1,0.6,7.8,3194,2.8,2.2,3.6,0.4,12.8,3215,2.9,2.3,3.7,0.4,11.9,3214,11.7,10.4,13.1,0.7,6.1,3193
2021,Utah,Prevalence,Age,Age 65 or older,_AGE_G,4,3.1,5.1,0.5,12.1,2883,1.3,0.9,2,0.3,21.6,2896,,0.4,1.3,0.2,30.8,2896,5.6,4.5,6.8,0.6,10.3,2873
2021,Utah,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,21.4,17.1,26.3,2.3,10.9,465,4.6,2.7,7.9,1.3,28,469,11.6,8.3,16,1.9,16.6,469,29.6,24.7,35,2.6,8.9,467
2021,Utah,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,10.8,9.3,12.5,0.8,7.6,2366,3.6,2.8,4.6,0.4,12.3,2384,11.8,10.1,13.7,0.9,7.9,2380,21,18.9,23.2,1.1,5.2,2363
2021,Utah,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,6,5.1,7.1,0.5,8.3,3125,2.2,1.7,2.9,0.3,13.2,3142,6.8,5.7,8,0.6,8.7,3139,12.7,11.3,14.2,0.7,5.8,3118
2021,Utah,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,2.2,1.8,2.8,0.3,11.9,4122,1.4,1,2,0.2,16.4,4130,2.9,2.3,3.6,0.3,11.6,4133,5.8,5,6.8,0.5,7.8,4117
2021,Utah,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,9.3,8.4,10.3,0.5,5.1,5956,3,2.5,3.5,0.3,8.9,5995,9,8.1,10.1,0.5,5.5,5988,17.4,16.2,18.7,0.6,3.6,5948
2021,Utah,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,2.2,1.8,2.8,0.3,11.9,4122,1.4,1,2,0.2,16.4,4130,2.9,2.3,3.6,0.3,11.6,4133,5.8,5,6.8,0.5,7.8,4117
2021,Utah,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,5.8,5.2,6.5,0.3,5.8,8523,2.4,2,2.8,0.2,8.4,8562,5.5,4.9,6.3,0.4,6.5,8559,11.4,10.5,12.3,0.5,4.1,8510
2021,Utah,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,13.3,11.3,15.7,1.1,8.6,1427,3,2,4.5,0.6,20.8,1435,15.2,12.9,17.8,1.2,8.2,1434,25.8,23,28.7,1.5,5.7,1426
2021,Utah,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,679,9.7,7.1,13.3,1.6,16.2,679,26.4,22.1,31.3,2.4,8.9,678,100,100,100,0,0,679
2021,Utah,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1769,5,3.9,6.4,0.6,12.9,1767,15.2,13,17.7,1.2,7.9,1763,19.4,17,22,1.3,6.6,1762
2021,Utah,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,7660,1.3,1,1.6,0.2,12.1,7648,3.7,3.1,4.3,0.3,8.5,7647,4.6,4,5.3,0.3,7.3,7643
2022,Utah,Prevalence,Total Population,Total Population,,6.7,6,7.4,0.4,5.4,9134,2.3,1.9,2.8,0.2,9,9152,7.6,6.9,8.5,0.4,5.4,9099,14,13,15,0.5,3.6,9075
2022,Utah,Prevalence,Sex,Male,_SEX,8.4,7.4,9.6,0.6,6.8,4587,4,3.4,4.9,0.4,9.5,4603,8.8,7.7,10,0.6,6.8,4576,17.9,16.4,19.4,0.8,4.4,4561
2022,Utah,Prevalence,Sex,Female,_SEX,4.9,4.1,5.8,0.4,8.7,4547,0.5,0.3,0.9,0.1,26.3,4549,6.4,5.4,7.6,0.6,8.7,4523,10,8.8,11.4,0.6,6.4,4514
2022,Utah,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,6.6,5.9,7.4,0.4,5.8,7728,2.5,2,3,0.2,9.8,7743,7.5,6.7,8.4,0.4,5.9,7702,13.9,12.9,15,0.5,4,7681
2022,Utah,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,0,0,0,0,,52,0,0,0,0,,52,,1.1,19.1,3.6,74.3,51,,1.1,19.1,3.6,74.3,51
2022,Utah,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,2.9,14.3,2.7,40.7,125,,0.2,8,1.2,99.4,124,,1,10.6,2,60.5,124,,5.2,18.7,3.3,33,124
2022,Utah,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,3.6,24.3,4.9,49.7,73,,1.3,10.1,2,52.8,75,,10.3,37.3,6.9,33.3,72,30.4,18,46.4,7.4,24.3,70
2022,Utah,Prevalence,Race,Hispanic,_IMPRACE,7.1,5.5,9.2,0.9,13.3,1005,1.9,1.2,3,0.5,23.9,1006,7.3,5.6,9.4,1,13.5,999,14,11.6,16.8,1.3,9.4,998
2022,Utah,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,,2.8,17.8,3.5,47.7,151,,0.3,8.9,1.5,85.5,152,,5.5,21.4,3.9,35.1,151,15.5,8.9,25.5,4.2,27.1,151
2022,Utah,Prevalence,Age,Age 18 to 24,_AGE_G,4.3,2.7,6.8,1,23.9,765,2.1,1.3,3.4,0.5,23.5,767,16.4,13.4,20,1.7,10.3,760,18.5,15.3,22.1,1.7,9.4,760
2022,Utah,Prevalence,Age,Age 25 to 44,_AGE_G,8.5,7.3,9.9,0.7,7.7,2843,3,2.3,3.8,0.4,13.3,2846,9.9,8.6,11.3,0.7,6.9,2831,17.4,15.7,19.2,0.9,5.1,2824
2022,Utah,Prevalence,Age,Age 45 to 64,_AGE_G,7.7,6.5,9,0.6,8.4,2886,2.5,1.9,3.5,0.4,16,2891,3.5,2.7,4.5,0.5,13.4,2875,12.4,10.9,14.1,0.8,6.5,2868
2022,Utah,Prevalence,Age,Age 65 or older,_AGE_G,3.2,2.5,4.2,0.4,13.8,2640,0.7,0.4,1.1,0.2,25.1,2648,1.1,0.7,1.9,0.3,27.3,2633,4.7,3.8,5.9,0.5,11.6,2623
2022,Utah,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,14.7,11.1,19.1,2,13.8,427,4.1,2.3,7.3,1.2,29.7,427,11.9,8.8,16,1.8,15.4,424,23.8,19.2,29,2.5,10.5,423
2022,Utah,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,9.8,8.1,11.7,0.9,9.2,2133,4,3.1,5.1,0.5,12.6,2135,12,10.1,14.1,1,8.5,2124,21.3,19,23.7,1.2,5.6,2118
2022,Utah,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,6.6,5.5,7.8,0.6,8.7,2679,2,1.5,2.8,0.3,16.5,2692,7.6,6.3,9.1,0.7,9.4,2672,14.3,12.6,16.1,0.9,6.2,2663
2022,Utah,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,2.4,1.8,3.2,0.4,14.7,3864,0.7,0.5,1.2,0.2,23.7,3868,3.1,2.4,4,0.4,13.2,3849,5.4,4.5,6.5,0.5,9.3,3842
2022,Utah,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,8.6,7.7,9.6,0.5,5.8,5239,2.9,2.4,3.6,0.3,9.7,5254,9.6,8.6,10.8,0.6,5.9,5220,17.8,16.5,19.2,0.7,3.9,5204
2022,Utah,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,2.4,1.8,3.2,0.4,14.7,3864,0.7,0.5,1.2,0.2,23.7,3868,3.1,2.4,4,0.4,13.2,3849,5.4,4.5,6.5,0.5,9.3,3842
2022,Utah,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,5.6,4.9,6.4,0.4,6.6,7700,2.2,1.8,2.7,0.2,10.4,7713,5.9,5.1,6.7,0.4,6.9,7669,11.7,10.7,12.8,0.5,4.4,7648
2022,Utah,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,11.7,9.6,14.1,1.1,9.8,1283,2.8,1.9,4,0.5,18.5,1285,15.8,13.3,18.8,1.4,8.8,1276,24.8,21.8,28.1,1.6,6.4,1275
2022,Utah,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,573,8.2,5.8,11.6,1.5,18,573,27.1,22,32.7,2.7,10.1,570,100,100,100,0,0,573
2022,Utah,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1665,5.2,3.9,6.9,0.7,14.2,1662,17.6,15.2,20.4,1.3,7.5,1652,21.9,19.3,24.8,1.4,6.5,1652
2022,Utah,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,6896,1.1,0.8,1.5,0.2,15,6884,3.6,2.9,4.3,0.3,9.5,6845,4.4,3.7,5.2,0.4,8.3,6844
2019,Vermont,Prevalence,Total Population,Total Population,,15.1,13.7,16.7,0.8,5,6125,2.8,2.1,3.6,0.4,12.9,6170,,,,,,,,,,,,
2019,Vermont,Prevalence,Sex,Male,_SEX,16.5,14.5,18.8,1.1,6.6,2757,5.2,4,6.8,0.7,13.7,2774,,,,,,,,,,,,
2019,Vermont,Prevalence,Sex,Female,_SEX,13.8,11.9,16,1.1,7.6,3368,0.5,0.3,0.8,0.1,29.7,3396,,,,,,,,,,,,
2019,Vermont,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,15.3,13.8,16.9,0.8,5.2,5771,2.8,2.1,3.6,0.4,13.5,5813,,,,,,,,,,,,
2019,Vermont,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,7.2,40.5,8.4,45.1,27,,1.1,21.7,4.1,77.8,29,,,,,,,,,,,,
2019,Vermont,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,1.1,16.6,3.2,70.8,32,,0.9,15.9,2.9,75.5,32,,,,,,,,,,,,
2019,Vermont,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,17.7,53.6,9.5,28.7,46,,0,0,0,,46,,,,,,,,,,,,
2019,Vermont,Prevalence,Race,Hispanic,_IMPRACE,,1.1,11,2.1,59.2,64,,0.4,18.3,2.9,99.2,64,,,,,,,,,,,,
2019,Vermont,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,20,12.7,30.1,4.4,22.2,185,,0.8,6.5,1.2,55,186,,,,,,,,,,,,
2019,Vermont,Prevalence,Age,Age 18 to 24,_AGE_G,14.2,9.2,21.3,3,21.5,213,,3.5,11.3,1.9,30.3,213,,,,,,,,,,,,
2019,Vermont,Prevalence,Age,Age 25 to 44,_AGE_G,20.4,17.2,23.9,1.7,8.4,1034,3.7,2.5,5.4,0.7,19.9,1037,,,,,,,,,,,,
2019,Vermont,Prevalence,Age,Age 45 to 64,_AGE_G,16.3,14.2,18.6,1.1,6.9,2342,1.9,1.3,2.8,0.4,19.1,2356,,,,,,,,,,,,
2019,Vermont,Prevalence,Age,Age 65 or older,_AGE_G,8.3,6.9,9.9,0.7,9,2536,,0.6,1.9,0.3,30.7,2564,,,,,,,,,,,,
2019,Vermont,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,36.2,28.4,44.9,4.2,11.7,212,,3.4,12.9,2.3,34.1,214,,,,,,,,,,,,
2019,Vermont,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,20.7,17.9,23.8,1.5,7.2,1567,3.3,2.2,4.8,0.6,19.5,1578,,,,,,,,,,,,
2019,Vermont,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,16.1,13.2,19.5,1.6,10,1451,2.6,1.5,4.4,0.7,27.3,1465,,,,,,,,,,,,
2019,Vermont,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,4.9,4,5.9,0.5,10.3,2878,1.6,0.9,2.6,0.4,26.3,2896,,,,,,,,,,,,
2019,Vermont,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,20.5,18.5,22.8,1.1,5.4,3230,3.4,2.5,4.5,0.5,14.8,3257,,,,,,,,,,,,
2019,Vermont,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,4.9,4,5.9,0.5,10.3,2878,1.6,0.9,2.6,0.4,26.3,2896,,,,,,,,,,,,
2019,Vermont,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,13,11.6,14.6,0.8,5.9,5361,2.5,1.9,3.3,0.4,14.3,5404,,,,,,,,,,,,
2019,Vermont,Prevalence,Behavioral Health Status,Behavioral Health Condition,_MENT14D,28.6,23.5,34.4,2.8,9.7,657,,2,7.5,1.3,33.9,657,,,,,,,,,,,,
2019,Vermont,Prevalence,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,759,8,5.3,12,1.7,21.1,757,,,,,,,,,,,,
2019,Vermont,Prevalence,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,2075,2.1,1.3,3.3,0.5,24.8,2073,,,,,,,,,,,,
2019,Vermont,Prevalence,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,3291,1.7,1.2,2.5,0.3,20,3289,,,,,,,,,,,,
2020,Vermont,Prevalence,Total Population,Total Population,,13.3,12,14.7,0.7,5.2,6233,2.5,2,3.2,0.3,12.4,6260,,,,,,,,,,,,
2020,Vermont,Prevalence,Sex,Male,_SEX,14.8,12.8,17.1,1.1,7.4,2775,4.3,3.3,5.6,0.6,13.6,2782,,,,,,,,,,,,
2020,Vermont,Prevalence,Sex,Female,_SEX,11.8,10.2,13.5,0.8,7,3458,0.8,0.4,1.4,0.2,29.6,3478,,,,,,,,,,,,
2020,Vermont,Prevalence,Race,"White, Non-Hispanic",_IMPRACE,12.7,11.5,14,0.6,5.1,5870,2.4,1.9,3.1,0.3,12.7,5895,,,,,,,,,,,,
2020,Vermont,Prevalence,Race,"Black, Non-Hispanic",_IMPRACE,,6.9,34.3,6.8,41.6,37,,0,0,0,,37,,,,,,,,,,,,
2020,Vermont,Prevalence,Race,"Asian, Non-Hispanic",_IMPRACE,,16,69.7,15.2,38.2,30,,1.3,26.2,5,78.2,30,,,,,,,,,,,,
2020,Vermont,Prevalence,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,14.5,48.2,8.8,31,53,,1.3,38,7.4,89.2,53,,,,,,,,,,,,
2020,Vermont,Prevalence,Race,Hispanic,_IMPRACE,,3.2,16.7,3.2,42.6,62,,0.1,4.9,0.7,101.5,61,,,,,,,,,,,,
2020,Vermont,Prevalence,Race,"Other race, Non-Hispanic",_IMPRACE,17.9,11.7,26.3,3.7,20.7,181,,1,10.7,2.1,60.7,184,,,,,,,,,,,,
2020,Vermont,Prevalence,Age,Age 18 to 24,_AGE_G,10.7,6.2,17.8,2.9,27.2,236,,0.4,2.6,0.5,47.6,237,,,,,,,,,,,,
2020,Vermont,Prevalence,Age,Age 25 to 44,_AGE_G,18.8,16,21.8,1.5,7.9,1155,4.5,3.2,6.3,0.8,17.6,1159,,,,,,,,,,,,
2020,Vermont,Prevalence,Age,Age 45 to 64,_AGE_G,14.4,12.6,16.4,1,6.6,2415,2.7,1.8,4.1,0.6,21.2,2426,,,,,,,,,,,,
2020,Vermont,Prevalence,Age,Age 65 or older,_AGE_G,7.1,5.6,8.9,0.8,11.8,2427,,0.4,1.3,0.2,31.7,2438,,,,,,,,,,,,
2020,Vermont,Prevalence,Education (4 Level),Did not graduate High School,_EDUCAG,32.8,25.5,40.9,3.9,12.1,236,,2.9,12.1,2.2,36.8,237,,,,,,,,,,,,
2020,Vermont,Prevalence,Education (4 Level),Graduated High School,_EDUCAG,21,18.1,24.1,1.5,7.4,1723,3.1,2.2,4.5,0.6,18.6,1727,,,,,,,,,,,,
2020,Vermont,Prevalence,Education (4 Level),Attended College or Technical School,_EDUCAG,12,9.8,14.6,1.2,10.2,1455,2.1,1.2,3.6,0.6,27.7,1461,,,,,,,,,,,,
2020,Vermont,Prevalence,Education (4 Level),Graduated from College or Technical School,_EDUCAG,3.4,2.8,4.3,0.4,11.3,2799,1.5,1,2.2,0.3,19.6,2814,,,,,,,,,,,,
2020,Vermont,Prevalence,Education (2 Level),Less than college/technical school graduate,_ED_LVL,18.5,16.6,20.5,1,5.5,3414,3,2.2,4,0.4,14.9,3425,,,,,,,,,,,,
2020,Vermont,Prevalence,Education (2 Level),Graduate from college/technical school,_ED_LVL,3.4,2.8,4.3,0.4,11.3,2799,1.5,1,2.2,0.3,19.6,2814,,,,,,,,,,,,
2020,Vermont,Prevalence,Behavioral Health Status,No Behavioral Health Condition,_MENT14D,11,9.7,12.4,0.7,6.2,5397,2.5,1.9,3.3,0.3,13.8,5425,,,,,,,,,,,,
