Year,Recipient,Demographic_Group,Demographic,Demo Variable,Current Cigarette_V,Current Cigarette_L,Current Cigarette_U,Current Cigarette_E,Current Cigarette_RSE,Current Cigarette_N,Current Smokeless_V,Current Smokeless_L,Current Smokeless_U,Current Smokeless_E,Current Smokeless_RSE,Current Smokeless_N,Current E-cigarette_V,Current E-cigarette_L,Current E-cigarette_U,Current E-cigarette_E,Current E-cigarette_RSE,Current E-cigarette_N,Current Any Tobacco Product_V,Current Any Tobacco Product_L,Current Any Tobacco Product_U,Current Any Tobacco Product_E,Current Any Tobacco Product_RSE,Current Any Tobacco Product_N,Past-Year Quit Attempt_V,Past-Year Quit Attempt_L,Past-Year Quit Attempt_U,Past-Year Quit Attempt_E,Past-Year Quit Attempt_RSE,Past-Year Quit Attempt_N
2021,United States (median),Frequent Mental Distress,Yes,_MENT14D,23.8,,,,,52,4,,,,,38,14.2,,,,,51,35.1,,,,,52,53.7,,,,,19
2022,United States (median),Frequent Mental Distress,No,_MENT14D,11.6,,,,,53,3.2,,,,,53,6,,,,,53,18.2,,,,,53,49.1,,,,,21
2022,United States (median),Frequent Mental Distress,Yes,_MENT14D,23.5,,,,,53,4.1,,,,,41,16.4,,,,,53,37.2,,,,,53,51.55,,,,,18
2023,United States (median),Frequent Mental Distress,No,_MENT14D,10.5,,,,,51,3.1,,,,,51,6,,,,,51,16.8,,,,,51,49.9,,,,,26
2023,United States (median),Frequent Mental Distress,Yes,_MENT14D,20.7,,,,,51,3.8,,,,,40,16.4,,,,,51,34.1,,,,,51,56.15,,,,,24
2019,United States (median),Race,"Asian, Non-Hispanic",_IMPRACE,9.8,,,,,9,2.3,,,,,4,,,,,,0,,,,,,0,54.1,,,,,1
2019,United States (median),Race,Hispanic,_IMPRACE,13.8,,,,,45,2.7,,,,,15,,,,,,0,,,,,,0,65,,,,,18
2019,United States (median),Race,"White, Non-Hispanic",_IMPRACE,15.4,,,,,51,4.8,,,,,49,,,,,,0,,,,,,0,53.9,,,,,49
2019,United States (median),Race,"Black, Non-Hispanic",_IMPRACE,18.4,,,,,38,2.4,,,,,15,,,,,,0,,,,,,0,68.9,,,,,25
2019,United States (median),Race,"Other race, Non-Hispanic",_IMPRACE,23.3,,,,,48,5.5,,,,,9,,,,,,0,,,,,,0,63.4,,,,,5
2019,United States (median),Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,31.4,,,,,30,10.5,,,,,9,,,,,,0,,,,,,0,59.35,,,,,4
2020,United States (median),Race,"Asian, Non-Hispanic",_IMPRACE,7.2,,,,,9,0,,,,,4,,,,,,0,,,,,,0,61.4,,,,,2
2020,United States (median),Race,Hispanic,_IMPRACE,12.8,,,,,45,2.2,,,,,12,,,,,,0,,,,,,0,63.9,,,,,12
2020,United States (median),Race,"White, Non-Hispanic",_IMPRACE,14.6,,,,,52,4.5,,,,,50,,,,,,0,,,,,,0,50.4,,,,,50
2020,United States (median),Race,"Black, Non-Hispanic",_IMPRACE,18.7,,,,,39,2.2,,,,,11,,,,,,0,,,,,,0,68.3,,,,,23
2020,United States (median),Race,"Other race, Non-Hispanic",_IMPRACE,23.3,,,,,49,8.4,,,,,8,,,,,,0,,,,,,0,60.45,,,,,4
2020,United States (median),Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,35.9,,,,,26,7.4,,,,,8,,,,,,0,,,,,,0,65.55,,,,,4
2021,United States (median),Race,"Asian, Non-Hispanic",_IMPRACE,6.9,,,,,11,0,,,,,7,5.2,,,,,10,11.6,,,,,21,52.35,,,,,2
2021,United States (median),Race,Hispanic,_IMPRACE,12,,,,,43,2.2,,,,,12,7.6,,,,,36,16.8,,,,,49,63.5,,,,,3
2021,United States (median),Race,"White, Non-Hispanic",_IMPRACE,13.6,,,,,50,4.2,,,,,49,6.6,,,,,50,21,,,,,51,48.9,,,,,22
2021,United States (median),Race,"Black, Non-Hispanic",_IMPRACE,16.8,,,,,38,2,,,,,16,5.7,,,,,27,20.9,,,,,43,64.5,,,,,6
2021,United States (median),Race,"Other race, Non-Hispanic",_IMPRACE,20.6,,,,,46,5.1,,,,,10,10.4,,,,,22,28.2,,,,,50,58.25,,,,,2
2021,United States (median),Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,29.7,,,,,29,7.3,,,,,6,7.1,,,,,9,35.4,,,,,30,45.8,,,,,1
2022,United States (median),Race,"Asian, Non-Hispanic",_IMPRACE,6.5,,,,,12,0,,,,,7,5.6,,,,,9,11.5,,,,,26,45.5,,,,,1
2022,United States (median),Race,Hispanic,_IMPRACE,11.6,,,,,46,2.2,,,,,17,8.3,,,,,45,19.7,,,,,52,62.6,,,,,4
2022,United States (median),Race,"White, Non-Hispanic",_IMPRACE,13.2,,,,,52,3.7,,,,,50,7.6,,,,,52,21.2,,,,,52,47.8,,,,,20
2022,United States (median),Race,"Black, Non-Hispanic",_IMPRACE,15.4,,,,,41,1.6,,,,,12,6.6,,,,,32,20.8,,,,,40,69,,,,,8
2022,United States (median),Race,"Other race, Non-Hispanic",_IMPRACE,21.8,,,,,38,8.4,,,,,5,13.9,,,,,29,32,,,,,49,55.3,,,,,3
2022,United States (median),Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,30.2,,,,,25,7.9,,,,,7,10.6,,,,,7,45.5,,,,,31,39.9,,,,,1
2023,United States (median),Race,"Asian, Non-Hispanic",_IMPRACE,5.9,,,,,8,0,,,,,8,5.6,,,,,8,11.2,,,,,14,40.6,,,,,1
2023,United States (median),Race,Hispanic,_IMPRACE,9.8,,,,,41,2,,,,,13,7.7,,,,,41,16.6,,,,,50,61.5,,,,,7
2023,United States (median),Race,"White, Non-Hispanic",_IMPRACE,11.7,,,,,49,3.6,,,,,48,7.5,,,,,49,20,,,,,50,47.2,,,,,25
2023,United States (median),Race,"Black, Non-Hispanic",_IMPRACE,13.6,,,,,37,2,,,,,10,6.2,,,,,30,19.5,,,,,40,65.6,,,,,11
2023,United States (median),Race,"Other race, Non-Hispanic",_IMPRACE,17,,,,,43,5.4,,,,,9,13.5,,,,,33,28.2,,,,,49,47.25,,,,,2
2023,United States (median),Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,24.5,,,,,21,6.8,,,,,5,11,,,,,6,39,,,,,27,41.6,,,,,1
2019,United States (median),Sex,Female,_SEX,14.3,,,,,52,1,,,,,44,,,,,,0,,,,,,0,58.15,,,,,52
2019,United States (median),Sex,Male,_SEX,17.4,,,,,52,8,,,,,50,,,,,,0,,,,,,0,56.1,,,,,52
2020,United States (median),Sex,Female,_SEX,13.4,,,,,53,1,,,,,43,,,,,,0,,,,,,0,55.1,,,,,53
2020,United States (median),Sex,Male,_SEX,17.2,,,,,53,6.6,,,,,52,,,,,,0,,,,,,0,53.6,,,,,53
2021,United States (median),Sex,Female,_SEX,13.2,,,,,52,1,,,,,37,5.7,,,,,51,17.5,,,,,52,51.9,,,,,22
2021,United States (median),Sex,Male,_SEX,15.9,,,,,52,6.2,,,,,51,7.4,,,,,52,25.2,,,,,52,50.4,,,,,22
2022,United States (median),Sex,Female,_SEX,12.9,,,,,53,0.9,,,,,39,6.6,,,,,53,17.4,,,,,53,52.4,,,,,21
2022,United States (median),Sex,Male,_SEX,14.5,,,,,53,6,,,,,52,8.7,,,,,53,24.9,,,,,53,50.5,,,,,21
2023,United States (median),Sex,Female,_SEX,10.6,,,,,51,0.9,,,,,37,7.1,,,,,51,16.2,,,,,51,51.1,,,,,26
2023,United States (median),Sex,Male,_SEX,13.5,,,,,51,5.6,,,,,50,8.3,,,,,51,24.1,,,,,51,50.25,,,,,26
2019,United States (median),Total Population,Total Population,,16,,,,,52,4.2,,,,,52,,,,,,0,,,,,,0,57.1,,,,,
2020,United States (median),Total Population,Total Population,,15.5,,,,,53,3.7,,,,,53,,,,,,0,,,,,,0,53.6,,,,,
2021,United States (median),Total Population,Total Population,,14.4,,,,,52,3.5,,,,,51,6.6,,,,,52,21.2,,,,,52,50.8,,,,,
2022,United States (median),Total Population,Total Population,,14,,,,,53,3.4,,,,,53,7.7,,,,,53,21.7,,,,,53,52.1,,,,,
2023,United States (median),Total Population,Total Population,,12.1,,,,,51,3.2,,,,,51,7.7,,,,,51,19.5,,,,,51,51.65,,,,,
2019,Utah,Age,Age 65 or older,_AGE_G,4,3.2,4.9,0.5,11.4,3237,1.3,0.9,1.8,0.2,18.9,3239,,,,,,,,,,,,,52.1,40.8,63.2,5.8,0.2,62
2019,Utah,Age,Age 18 to 24,_AGE_G,5.3,3.9,7.2,0.8,15.6,1002,3.5,2.3,5.3,0.7,21,1003,,,,,,,,,,,,,,,,,,
2019,Utah,Age,Age 45 to 64,_AGE_G,8.9,7.8,10.1,0.6,6.7,3631,3.6,3,4.5,0.4,10.6,3632,,,,,,,,,,,,,55.3,48.4,62,3.5,0.1,160
2019,Utah,Age,Age 25 to 44,_AGE_G,9.8,8.7,11.1,0.6,6.3,3626,4.1,3.4,5,0.4,9.8,3639,,,,,,,,,,,,,60.3,53.6,66.6,3.3,0.1,218
2020,Utah,Age,Age 65 or older,_AGE_G,3.4,2.7,4.4,0.4,12.9,3133,1.1,0.7,1.7,0.2,21.7,3141,,,,,,,,,,,,,51.4,38.5,64.1,6.7,0.2,55
2020,Utah,Age,Age 18 to 24,_AGE_G,4.9,3.5,6.7,0.8,16.2,996,2.3,1.5,3.5,0.5,21.5,995,,,,,,,,,,,,,,,,,,
2020,Utah,Age,Age 25 to 44,_AGE_G,10,8.7,11.5,0.7,7.1,3247,3.6,2.9,4.5,0.4,11.6,3250,,,,,,,,,,,,,60.1,52.6,67.1,3.7,0.1,181
2020,Utah,Age,Age 45 to 64,_AGE_G,10.2,8.8,11.7,0.7,7.3,3161,2.3,1.7,3,0.3,14.1,3167,,,,,,,,,,,,,47.2,39.7,54.8,3.9,0.1,147
2021,Utah,Age,Age 65 or older,_AGE_G,4,3.1,5.1,0.5,12.1,2883,1.3,0.9,2,0.3,21.6,2896,,0.4,1.3,0.2,30.8,2896,5.6,4.5,6.8,0.6,10.3,2873,57.9,45.3,69.6,6.3,0.2,58
2021,Utah,Age,Age 18 to 24,_AGE_G,4.1,2.8,6,0.8,19.5,845,2.5,1.6,4.1,0.6,25,849,14.2,11.7,17.1,1.4,9.8,848,16.1,13.4,19.1,1.4,9,844,,,,,,
2021,Utah,Age,Age 45 to 64,_AGE_G,7.8,6.7,9.1,0.6,7.8,3194,2.8,2.2,3.6,0.4,12.8,3215,2.9,2.3,3.7,0.4,11.9,3214,11.7,10.4,13.1,0.7,6.1,3193,63.4,55.3,70.8,4,0.1,148
2021,Utah,Age,Age 25 to 44,_AGE_G,9.4,8.2,10.7,0.6,6.9,3186,2.8,2.2,3.5,0.3,11.6,3197,10.1,8.8,11.5,0.7,6.7,3196,18.1,16.5,19.8,0.8,4.6,3184,59,51.6,66,3.7,0.1,164
2022,Utah,Age,Age 65 or older,_AGE_G,3.2,2.5,4.2,0.4,13.8,2640,0.7,0.4,1.1,0.2,25.1,2648,1.1,0.7,1.9,0.3,27.3,2633,4.7,3.8,5.9,0.5,11.6,2623,,,,,,
2022,Utah,Age,Age 18 to 24,_AGE_G,4.3,2.7,6.8,1,23.9,765,2.1,1.3,3.4,0.5,23.5,767,16.4,13.4,20,1.7,10.3,760,18.5,15.3,22.1,1.7,9.4,760,,,,,,
2022,Utah,Age,Age 45 to 64,_AGE_G,7.7,6.5,9,0.6,8.4,2886,2.5,1.9,3.5,0.4,16,2891,3.5,2.7,4.5,0.5,13.4,2875,12.4,10.9,14.1,0.8,6.5,2868,52.9,43.9,61.7,4.6,0.1,102
2022,Utah,Age,Age 25 to 44,_AGE_G,8.5,7.3,9.9,0.7,7.7,2843,3,2.3,3.8,0.4,13.3,2846,9.9,8.6,11.3,0.7,6.9,2831,17.4,15.7,19.2,0.9,5.1,2824,53.7,45.5,61.8,4.2,0.1,107
2023,Utah,Age,Age 18 to 24,_AGE_G,2.6,1.7,4,0.6,21,989,2.3,1.5,3.5,0.5,21,990,11.5,9.4,13.8,1.1,9.8,981,13.6,11.4,16.1,1.2,8.9,980,,,,,,
2023,Utah,Age,Age 65 or older,_AGE_G,5.1,3.9,6.6,0.7,13.5,3267,,0.5,1.8,0.3,34.5,3285,,0.4,1.4,0.2,31.1,3278,6.2,4.9,7.7,0.7,11.8,3257,47.5,33.9,61.6,7.2,0.2,67
2023,Utah,Age,Age 45 to 64,_AGE_G,7,5.9,8.3,0.6,8.6,3157,2.2,1.6,2.8,0.3,14.1,3182,3.4,2.7,4.3,0.4,11.6,3173,11,9.7,12.4,0.7,6.4,3143,55.5,46.5,64.2,4.6,0.1,109
2023,Utah,Age,Age 25 to 44,_AGE_G,7.1,6,8.4,0.6,8.6,3224,2.5,2,3.2,0.3,12.4,3245,9.8,8.6,11.1,0.6,6.4,3235,16.5,15,18.2,0.8,5,3219,55.3,46.5,63.9,4.5,0.1,135
2019,Utah,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,826,14.7,11.9,18.1,1.6,10.7,824,,,,,,,,,,,,,,,,,,
2019,Utah,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1971,5.5,4.3,7,0.7,12,1965,,,,,,,,,,,,,,,,,,
2019,Utah,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,8699,1.8,1.4,2.2,0.2,11.4,8678,,,,,,,,,,,,,,,,,,
2020,Utah,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,737,9,6.7,11.9,1.3,14.6,735,,,,,,,,,,,,,,,,,,
2020,Utah,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1867,4.8,3.6,6.4,0.7,15,1862,,,,,,,,,,,,,,,,,,
2020,Utah,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,7933,1.4,1.1,1.8,0.2,11.9,7920,,,,,,,,,,,,,,,,,,
2021,Utah,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,679,9.7,7.1,13.3,1.6,16.2,679,26.4,22.1,31.3,2.4,8.9,678,100,100,100,0,0,679,,,,,,
2021,Utah,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1769,5,3.9,6.4,0.6,12.9,1767,15.2,13,17.7,1.2,7.9,1763,19.4,17,22,1.3,6.6,1762,,,,,,
2021,Utah,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,7660,1.3,1,1.6,0.2,12.1,7648,3.7,3.1,4.3,0.3,8.5,7647,4.6,4,5.3,0.3,7.3,7643,,,,,,
2022,Utah,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,573,8.2,5.8,11.6,1.5,18,573,27.1,22,32.7,2.7,10.1,570,100,100,100,0,0,573,,,,,,
2022,Utah,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1665,5.2,3.9,6.9,0.7,14.2,1662,17.6,15.2,20.4,1.3,7.5,1652,21.9,19.3,24.8,1.4,6.5,1652,,,,,,
2022,Utah,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,6896,1.1,0.8,1.5,0.2,15,6884,3.6,2.9,4.3,0.3,9.5,6845,4.4,3.7,5.2,0.4,8.3,6844,,,,,,
2023,Utah,Cigarette Use History,Current smoker,_SMOKER3,,100,100,0,0,658,8.7,6.1,12.4,1.6,18,655,22.8,18.7,27.5,2.3,9.9,656,100,100,100,0,0,658,,,,,,
2023,Utah,Cigarette Use History,Former smoker,_SMOKER3,,0,0,0,,1891,5,3.8,6.5,0.7,13.6,1889,17,14.8,19.5,1.2,7.1,1883,21.3,18.9,24,1.3,6.1,1883,,,,,,
2023,Utah,Cigarette Use History,Never smoker,_SMOKER3,,0,0,0,,8088,1,0.8,1.3,0.1,12.7,8079,3.4,2.9,4,0.3,8.2,8050,4.1,3.6,4.7,0.3,7.1,8049,,,,,,
2019,Utah,Education (2 Level),Graduate from college/technical school,_ED_LVL,2.1,1.7,2.7,0.3,11.8,4629,1.4,1.1,1.9,0.2,14.5,4630,,,,,,,,,,,,,60.4,53.6,66.7,3.4,0.1,220
2019,Utah,Education (2 Level),Less than college/technical school graduate,_ED_LVL,10.2,9.4,11.2,0.5,4.4,6837,4.2,3.7,4.9,0.3,7.4,6850,,,,,,,,,,,,,55.1,49.3,60.8,3,0.1,254
2020,Utah,Education (2 Level),Graduate from college/technical school,_ED_LVL,2.3,1.8,2.9,0.3,12.9,4065,0.9,0.6,1.3,0.2,18.4,4065,,,,,,,,,,,,,54.1,46.9,61.1,3.7,0.1,180
2020,Utah,Education (2 Level),Less than college/technical school graduate,_ED_LVL,10.6,9.6,11.7,0.5,4.9,6452,3.3,2.8,3.9,0.3,8.6,6467,,,,,,,,,,,,,56.6,50.1,62.9,3.3,0.1,236
2021,Utah,Education (2 Level),Graduate from college/technical school,_ED_LVL,2.2,1.8,2.8,0.3,11.9,4122,1.4,1,2,0.2,16.4,4130,2.9,2.3,3.6,0.3,11.6,4133,5.8,5,6.8,0.5,7.8,4117,63.6,56.4,70.2,3.5,0.1,188
2021,Utah,Education (2 Level),Less than college/technical school graduate,_ED_LVL,9.3,8.4,10.3,0.5,5.1,5956,3,2.5,3.5,0.3,8.9,5995,9,8.1,10.1,0.5,5.5,5988,17.4,16.2,18.7,0.6,3.6,5948,60.8,54,67.2,3.4,0.1,210
2022,Utah,Education (2 Level),Graduate from college/technical school,_ED_LVL,2.4,1.8,3.2,0.4,14.7,3864,0.7,0.5,1.2,0.2,23.7,3868,3.1,2.4,4,0.4,13.2,3849,5.4,4.5,6.5,0.5,9.3,3842,53.7,45.7,61.5,4.1,0.1,133
2022,Utah,Education (2 Level),Less than college/technical school graduate,_ED_LVL,8.6,7.7,9.6,0.5,5.8,5239,2.9,2.4,3.6,0.3,9.7,5254,9.6,8.6,10.8,0.6,5.9,5220,17.8,16.5,19.2,0.7,3.9,5204,55.6,47.4,63.6,4.2,0.1,123
2023,Utah,Education (2 Level),Graduate from college/technical school,_ED_LVL,1.7,1.3,2.2,0.2,13.4,4400,1,0.7,1.3,0.2,17.8,4423,2.9,2.3,3.8,0.4,12.8,4411,5.1,4.3,6.1,0.4,8.7,4387,64.3,56.2,71.6,3.9,0.1,144
2023,Utah,Education (2 Level),Less than college/technical school graduate,_ED_LVL,7.9,7,8.8,0.5,5.8,6196,2.6,2.2,3.2,0.2,9.3,6233,8.4,7.6,9.3,0.4,5.3,6210,16.1,14.9,17.3,0.6,3.8,6171,47,39.8,54.4,3.7,0.1,181
2019,Utah,Education (4 Level),Graduated from College or Technical School,_EDUCAG,2.1,1.7,2.7,0.3,11.8,4629,1.4,1.1,1.9,0.2,14.5,4630,,,,,,,,,,,,,50.3,38.6,61.9,6.1,0.2,52
2019,Utah,Education (4 Level),Attended College or Technical School,_EDUCAG,7.3,6.3,8.4,0.5,7.4,3679,3.3,2.6,4.2,0.4,11.9,3684,,,,,,,,,,,,,62.5,54.7,69.8,3.9,0.1,168
2019,Utah,Education (4 Level),Graduated High School,_EDUCAG,13.4,11.9,15,0.8,6,2660,5.6,4.7,6.7,0.5,9.3,2664,,,,,,,,,,,,,57.6,51.3,63.6,3.1,0.1,210
2019,Utah,Education (4 Level),Did not graduate High School,_EDUCAG,14.4,11.3,18.3,1.8,12.4,498,4.4,2.6,7.3,1.2,26.7,502,,,,,,,,,,,,,,,,,,
2020,Utah,Education (4 Level),Graduated from College or Technical School,_EDUCAG,2.3,1.8,2.9,0.3,12.9,4065,0.9,0.6,1.3,0.2,18.4,4065,,,,,,,,,,,,,,,,,,
2020,Utah,Education (4 Level),Attended College or Technical School,_EDUCAG,6.4,5.4,7.5,0.5,8.2,3499,2.6,2,3.3,0.3,12.6,3509,,,,,,,,,,,,,55.1,46.6,63.3,4.3,0.1,137
2020,Utah,Education (4 Level),Graduated High School,_EDUCAG,12.8,11.2,14.5,0.8,6.5,2554,3.4,2.7,4.3,0.4,12,2555,,,,,,,,,,,,,58.8,52,65.3,3.4,0.1,185
2020,Utah,Education (4 Level),Did not graduate High School,_EDUCAG,23.7,18.8,29.4,2.7,11.4,399,6.5,4.1,10.1,1.5,22.8,403,,,,,,,,,,,,,53.1,40.3,65.5,6.6,0.2,51
2021,Utah,Education (4 Level),Graduated from College or Technical School,_EDUCAG,2.2,1.8,2.8,0.3,11.9,4122,1.4,1,2,0.2,16.4,4130,2.9,2.3,3.6,0.3,11.6,4133,5.8,5,6.8,0.5,7.8,4117,66.9,55.1,76.9,5.6,0.2,59
2021,Utah,Education (4 Level),Attended College or Technical School,_EDUCAG,6,5.1,7.1,0.5,8.3,3125,2.2,1.7,2.9,0.3,13.2,3142,6.8,5.7,8,0.6,8.7,3139,12.7,11.3,14.2,0.7,5.8,3118,62.5,53.8,70.5,4.3,0.1,129
2021,Utah,Education (4 Level),Graduated High School,_EDUCAG,10.8,9.3,12.5,0.8,7.6,2366,3.6,2.8,4.6,0.4,12.3,2384,11.8,10.1,13.7,0.9,7.9,2380,21,18.9,23.2,1.1,5.2,2363,58.5,50.5,66,4,0.1,147
2021,Utah,Education (4 Level),Did not graduate High School,_EDUCAG,21.4,17.1,26.3,2.3,10.9,465,4.6,2.7,7.9,1.3,28,469,11.6,8.3,16,1.9,16.6,469,29.6,24.7,35,2.6,8.9,467,64.6,52.2,75.4,6,0.1,63
2022,Utah,Education (4 Level),Graduated from College or Technical School,_EDUCAG,2.4,1.8,3.2,0.4,14.7,3864,0.7,0.5,1.2,0.2,23.7,3868,3.1,2.4,4,0.4,13.2,3849,5.4,4.5,6.5,0.5,9.3,3842,,,,,,
2022,Utah,Education (4 Level),Attended College or Technical School,_EDUCAG,6.6,5.5,7.8,0.6,8.7,2679,2,1.5,2.8,0.3,16.5,2692,7.6,6.3,9.1,0.7,9.4,2672,14.3,12.6,16.1,0.9,6.2,2663,53.3,44.1,62.2,4.7,0.1,91
2022,Utah,Education (4 Level),Graduated High School,_EDUCAG,9.8,8.1,11.7,0.9,9.2,2133,4,3.1,5.1,0.5,12.6,2135,12,10.1,14.1,1,8.5,2124,21.3,19,23.7,1.2,5.6,2118,53.4,43.5,63.1,5.1,0.1,89
2022,Utah,Education (4 Level),Did not graduate High School,_EDUCAG,14.7,11.1,19.1,2,13.8,427,4.1,2.3,7.3,1.2,29.7,427,11.9,8.8,16,1.8,15.4,424,23.8,19.2,29,2.5,10.5,423,,,,,,
2023,Utah,Education (4 Level),Graduated from College or Technical School,_EDUCAG,1.7,1.3,2.2,0.2,13.4,4400,1,0.7,1.3,0.2,17.8,4423,2.9,2.3,3.8,0.4,12.8,4411,5.1,4.3,6.1,0.4,8.8,4387,,,,,,
2023,Utah,Education (4 Level),Attended College or Technical School,_EDUCAG,5.1,4.2,6.2,0.5,10.1,3011,1.7,1.2,2.4,0.3,16.9,3025,6.5,5.4,7.7,0.6,9,3018,11.4,10,12.9,0.7,6.5,3004,66.3,56.8,74.6,4.6,0.1,97
2023,Utah,Education (4 Level),Graduated High School,_EDUCAG,8.9,7.7,10.3,0.7,7.5,2657,3.8,3,4.7,0.4,11.6,2669,10.7,9.3,12.3,0.7,7,2656,20,18.1,22,1,4.9,2644,48.9,41,56.8,4.1,0.1,141
2023,Utah,Education (4 Level),Did not graduate High School,_EDUCAG,18.3,14,23.5,2.4,13.3,528,3.6,2,6.2,1,28.4,539,10.5,7.8,14,1.6,15,536,26.5,21.7,31.9,2.6,9.9,523,,,,,,
2019,Utah,Frequent Mental Distress,No,_MENT14D,6.7,6.1,7.4,0.3,5.1,9927,3.2,2.7,3.7,0.2,7.7,9939,,,,,,,,,,,,,56.2,51,61.3,2.6,0.1,328
2019,Utah,Frequent Mental Distress,Yes,_MENT14D,14.6,12.5,17.1,1.2,7.9,1396,4.8,3.6,6.3,0.7,14.2,1399,,,,,,,,,,,,,58.7,50.2,66.7,4.2,0.1,133
2020,Utah,Frequent Mental Distress,No,_MENT14D,6.7,6,7.5,0.4,5.8,9012,2.5,2.1,2.9,0.2,8.6,9027,,,,,,,,,,,,,54.8,48.9,60.6,3,0.1,283
2020,Utah,Frequent Mental Distress,Yes,_MENT14D,16.4,14,19.2,1.3,8.1,1348,3.5,2.3,5.2,0.7,20.4,1350,,,,,,,,,,,,,56.7,47.8,65.2,4.5,0.1,123
2021,Utah,Frequent Mental Distress,No,_MENT14D,5.8,5.2,6.5,0.3,5.8,8523,2.4,2,2.8,0.2,8.4,8562,5.5,4.9,6.3,0.4,6.5,8559,11.4,10.5,12.3,0.5,4.1,8510,61.9,55.9,67.5,3,0.1,281
2021,Utah,Frequent Mental Distress,Yes,_MENT14D,13.3,11.3,15.7,1.1,8.6,1427,3,2,4.5,0.6,20.8,1435,15.2,12.9,17.8,1.2,8.2,1434,25.8,23,28.7,1.5,5.7,1426,61.3,52,69.8,4.6,0.1,106
2022,Utah,Frequent Mental Distress,No,_MENT14D,5.6,4.9,6.4,0.4,6.6,7700,2.2,1.8,2.7,0.2,10.4,7713,5.9,5.1,6.7,0.4,6.9,7669,11.7,10.7,12.8,0.5,4.4,7648,52.7,45.7,59.5,3.6,0.1,173
2022,Utah,Frequent Mental Distress,Yes,_MENT14D,11.7,9.6,14.1,1.1,9.8,1283,2.8,1.9,4,0.5,18.5,1285,15.8,13.3,18.8,1.4,8.8,1276,24.8,21.8,28.1,1.6,6.4,1275,58.6,47.9,68.5,5.3,0.1,76
2023,Utah,Frequent Mental Distress,No,_MENT14D,4.7,4.1,5.4,0.3,6.8,8943,1.9,1.6,2.4,0.2,9.6,8990,4.8,4.2,5.4,0.3,6.2,8966,10.1,9.3,11,0.4,4.3,8912,53.4,46.3,60.4,3.6,0.1,206
2023,Utah,Frequent Mental Distress,Yes,_MENT14D,11.9,9.9,14.3,1.1,9.5,1518,3,2.1,4.3,0.5,17.6,1533,16.4,14.1,19.1,1.3,7.8,1527,25.2,22.3,28.2,1.5,6,1516,56.6,47.3,65.4,4.7,0.1,111
2019,Utah,Race,"White, Non-Hispanic",_IMPRACE,7.4,6.8,8.1,0.3,4.6,10073,3.6,3.1,4.1,0.2,6.9,10084,,,,,,,,,,,,,57.6,52.9,62.2,2.4,0.1,386
2019,Utah,Race,Hispanic,_IMPRACE,8.4,6.7,10.6,1,11.7,959,2,1.2,3.3,0.5,25.5,963,,,,,,,,,,,,,64.2,52.2,74.6,5.8,0.1,56
2019,Utah,Race,"Other race, Non-Hispanic",_IMPRACE,14.9,9.7,22.1,3.1,21,176,,1.5,7.9,1.5,41.9,178,,,,,,,,,,,,,,,,,,
2019,Utah,Race,"Black, Non-Hispanic",_IMPRACE,17.3,9.4,29.4,5,29.2,64,,1.1,12.2,2.3,62.7,64,,,,,,,,,,,,,,,,,,
2019,Utah,Race,"Asian, Non-Hispanic",_IMPRACE,,1.6,17.4,3.4,61.8,107,,1.2,14,2.7,62.4,108,,,,,,,,,,,,,,,,,,
2019,Utah,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,8.3,28.8,5.2,32.2,117,,1.1,23.7,4.5,79.2,116,,,,,,,,,,,,,,,,,,
2020,Utah,Race,"White, Non-Hispanic",_IMPRACE,7.7,7,8.5,0.4,5,9235,2.8,2.4,3.3,0.2,8.5,9248,,,,,,,,,,,,,54,48.8,59.1,2.7,0.1,349
2020,Utah,Race,Hispanic,_IMPRACE,9.3,7.1,12,1.3,13.5,799,,0.9,3,0.5,31.4,800,,,,,,,,,,,,,,,,,,
2020,Utah,Race,"Other race, Non-Hispanic",_IMPRACE,9.8,5.5,16.9,2.8,28.7,209,,0.9,8.3,1.6,57.1,210,,,,,,,,,,,,,,,,,,
2020,Utah,Race,"Black, Non-Hispanic",_IMPRACE,,10.9,38.6,7.1,32.7,70,,1.3,13.2,2.6,59.6,70,,,,,,,,,,,,,,,,,,
